"Gene Name"	"Accession-1"	"Left-End-Position"	"Right-End-Position"	"Product"	"Map to Escherichia coli CFT073"	"Accession-1"	"Accession-1"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10593"	"b2150"	2239350	2240348	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MGLB-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2684"	"b2150"	"b2150"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7398"	"b2668"	2797520	2798044	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7398-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3217"	"b2668"	"b2668"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11819"	"b1232"	1287782	1288624	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=FORMYLTHFDEFORMYL-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1696"	"b1232"	"b1232"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7318"	"b2510"	2635599	2635814	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7318-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3032"	"b2510"	"b2510"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6830"	"b1559"	1642489	1643241	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6830-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3186"	"b1559"	"b1559"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7806"	"b3836"	4021945	4022214	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=TATA"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4785"	"b3836"	"b3836"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10156"	"b0882"	923264	925540	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10156-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1019"	"b0882"	"b0882"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11442"	"b2905"	3049573	3050667	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GCVT-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3485"	"b2905"	"b2905"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12087"	"b2283"	2397439	2400165	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=NUOG-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2824"	"b2283"	"b2283"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7174"	"b2267"	2381082	2381543	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7174-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2811"	"b2267"	"b2267"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6386"	"b0717"	748979	749707	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6386-MONOMER"	""	"b0717"	"b0717"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6174"	"b0304"	318676	320001	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6174-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0420"	"b0304"	"b0304"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10408"	"b2551"	2684254	2685507	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLYOHMETRANS-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3073"	"b2551"	"b2551"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7043"	"b4495"	2011223	2012351	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7043-MONOMER"	""	"b4495"	"b4495"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6695"	"b1372"	1429049	1432411	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6695-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3150"	"b1372"	"b1372"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11305"	"b0627"	658947	659150	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11305-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0717"	"b0627"	"b0627"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12200"	"b2069"	2147674	2149026	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12200-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2596"	"b2069"	"b2069"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10327"	"b2315"	2431674	2432942	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=FOLC-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2860"	"b2315"	"b2315"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12083"	"b2287"	2403951	2404613	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=NUOB-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2828"	"b2287"	"b2287"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7862"	"b4204"	4426628	4427422	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7862-MONOMER"	""	"b4204"	"b4204"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11973"	"b0140"	155461	156201	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11973-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0171"	"b0140"	"b0140"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7649"	"b3155"	3299966	3300268	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7649-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3908"	"b3155"	"b3155"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6407"	"b0790"	823736	824497	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6407-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0873"	"b0790"	"b0790"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6947"	"b1752"	1834808	1835515	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6947-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2153"	"b1752"	"b1752"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6676"	"b1345"	1412000	1413235	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6676-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1819"	"b1345"	"b1345"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7808"	"b3838"	4022218	4022733	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7808-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4786"	"b3838"	"b3838"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11080"	"b0028"	25826	26275	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11080-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0032"	"b0028"	"b0028"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11481"	"b4483"	4023554	4024336	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11481-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4788"	"b4483"	"b4483"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11773"	"b2277"	2391512	2393041	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=NUOM-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2818"	"b2277"	"b2277"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7670"	"b3216"	3362807	3365188	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7670-MONOMER"	""	"b3216"	"b3216"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10473"	"b0977"	1036749	1037606	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10473-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1118"	"b0977"	"b0977"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11714"	"b3690"	3869377	3870441	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11714-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4611"	"b3690"	"b3690"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11094"	"b0398"	415750	416952	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11094-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0506"	"b0398"	"b0398"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6815"	"b1541"	1629215	1629418	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6815-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1967"	"b1541"	"b1541"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6317"	"b0563"	582875	583060	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6317-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1475"	"b0563"	"b0563"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11479"	"b3839"	4022736	4023512	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11479-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4787"	"b3839"	"b3839"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7716"	"b3347"	3476607	3477419	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7716-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4121"	"b3347"	"b3347"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10926"	"b2011"	2082756	2084183	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10926-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2539"	"b2011"	"b2011"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10178"	"b0432"	450663	451610	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=CYOA-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0543"	"b0432"	"b0432"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6792"	"b1502"	1586820	1587734	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6792-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1931"	"b1502"	"b1502"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6353"	"b0646"	677415	678842	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6353-MONOMER"	""	"b0646"	"b0646"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11547"	"b1652"	1728347	1728994	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11547-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2045"	"b1652"	"b1652"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6730"	"b1411"	1480909	1482201	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6730-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1837"	"b1411"	"b1411"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6134"	"b0259"	274101	275117	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7769-MONOMER"	""	"b0259"	"b0259"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12193"	"b1000"	1062855	1063775	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12193-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1136"	"b1000"	"b1000"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10651"	"b2159"	2250840	2251697	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10651-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2694"	"b2159"	"b2159"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12091"	"b2279"	2395043	2395345	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=NUOK-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2820"	"b2279"	"b2279"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6614"	"b1177"	1226600	1226968	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6614-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1625"	"b1177"	"b1177"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11949"	"b4075"	4293163	4293546	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11949-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5071"	"b4075"	"b4075"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11072"	"b2509"	2634232	2635602	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11072-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3028"	"b2509"	"b2509"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6453"	"b0868"	905740	906753	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6453-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1001"	"b0868"	"b0868"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10452"	"b4533"	1636756	1636989	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-2674"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1442"	"b4533"	"b4533"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10985"	"b0053"	53416	54702	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10985-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0066"	"b0053"	"b0053"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10927"	"b0397"	412607	415753	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10927-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0505"	"b0397"	"b0397"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12088"	"b2282"	2396465	2397442	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=NUOH-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2823"	"b2282"	"b2282"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6228"	"b0379"	399025	399333	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6228-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0484"	"b0379"	"b0379"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10455"	"b0178"	200482	200967	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10455-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0215"	"b0178"	"b0178"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11915"	"b3998"	4198790	4199461	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11915-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4955"	"b3998"	"b3998"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6107"	"b0223"	244327	245094	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6107-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0373"	"b0223"	"b0223"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11120"	"b1156"	1208517	1209119	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11120-MONOMER"	""	"b1156"	"b1156"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11468"	"b3823"	4007757	4008377	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RHTC-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4745"	"b3823"	"b3823"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6291"	"b0531"	558974	559666	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6291-MONOMER"	""	"b0531"	"b0531"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11336"	"b2945"	3090347	3091054	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11336-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3531"	"b2945"	"b2945"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10707"	"b2599"	2737745	2738905	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=CHORISMUTPREPHENDEHYDRAT-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3120"	"b2599"	"b2599"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10654"	"b4671"	313141	313242	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-2881"	""	"b4671"	"b4671"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11805"	"b2990"	3139716	3139964	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11805-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3727"	"b2990"	"b2990"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11073"	"b1749"	1832428	1833234	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11073-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2150"	"b1749"	"b1749"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10589"	"b4593"	1222990	1223163	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-2818"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1618"	"b4593"	"b4593"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7380"	"b2645"	2777115	2777432	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7380-MONOMER"	""	"b2645"	"b2645"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10999"	"b0003"	2801	3733	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=HOMOSERKIN-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0004"	"b0003"	"b0003"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10741"	"b4235"	4457959	4459311	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10741-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5333"	"b4235"	"b4235"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10830"	"b2892"	3036373	3038106	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10830-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3472"	"b2892"	"b2892"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11039"	"b2600"	2738948	2740069	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=CHORISMUTPREPHENDEHYDROG-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3121"	"b2600"	"b2600"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12707"	"b2749"	2873014	2873337	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12707-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3316"	"b2749"	"b2749"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10284"	"b3891"	4080299	4081228	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10284-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4841"	"b3891"	"b3891"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10565"	"b0403"	422518	424332	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MALTODEXGLUCOSID-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0513"	"b0403"	"b0403"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10109"	"b0311"	325577	327247	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=CHD-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0431"	"b0311"	"b0311"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12295"	"b3611"	3784584	3785015	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12295-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4436"	"b3611"	"b3611"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7363"	"b2628"	2763537	2765153	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7363-MONOMER"	""	"b2628"	"b2628"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12732"	"b3089"	3239944	3241188	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=YGJU-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3847"	"b3089"	"b3089"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7207"	"b2336"	2451584	2452336	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7207-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2882"	"b2336"	"b2336"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10110"	"b0312"	327261	328733	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=BADH-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0432"	"b0312"	"b0312"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11096"	"b0407"	427287	427619	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11096-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0517"	"b0407"	"b0407"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12120"	"b1234"	1289245	1290150	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12120-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1698"	"b1234"	"b1234"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6154"	"b0283"	297770	298726	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6154-MONOMER"	""	"b0283"	"b0283"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12198"	"b1733"	1816386	1817135	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12198-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2132"	"b1733"	"b1733"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10112"	"b0314"	329463	331496	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=BETT-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0434"	"b0314"	"b0314"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11833"	"b3862"	4045670	4046602	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11833-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4807"	"b3862"	"b3862"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7230"	"b2361"	2474984	2475520	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7230-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3202"	"b2361"	"b2361"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11000"	"b0004"	3734	5020	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=THRESYN-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0005"	"b0004"	"b0004"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12059"	"b2201"	2297021	2297644	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=CCMA-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2738"	"b2201"	"b2201"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6303"	"b0547"	572466	572921	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6303-MONOMER"	""	"b0547"	"b0547"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10938"	"b0408"	427647	429494	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=SECD"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0518"	"b0408"	"b0408"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11581"	"b0801"	836351	837436	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11581-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0885"	"b0801"	"b0801"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11663"	"b3349"	3477907	3478497	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11663-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4123"	"b3349"	"b3349"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11316"	"b3571"	3737497	3739527	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ALPHA-AMYL-PERI-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4392"	"b3571"	"b3571"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11061"	"b4058"	4271049	4273871	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11061-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5048"	"b4058"	"b4058"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11290"	"b2152"	2241810	2242967	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11290-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2687"	"b2152"	"b2152"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6827"	"b1554"	1639524	1640057	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6827-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3180"	"b1554"	"b1554"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10991"	"b3116"	3263686	3265017	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=TDCC-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3874"	"b3116"	"b3116"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10645"	"b1466"	1536614	1537309	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=NARW-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1898"	"b1466"	"b1466"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10736"	"b0708"	739507	740925	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10736-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0787"	"b0708"	"b0708"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10766"	"b3300"	3442766	3444097	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=SECY"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4061"	"b3300"	"b3300"
